ID,CEts_tree,ts_tree,CEts_grass,ts_grass,CEts_cropland,ts_cropland,ts_build,r
45.0,-2.257295608520508,25.370975494384766,-0.47443675994873047,27.153834342956543,-1.5103788375854492,26.117892265319824,27.628271102905273,0.6388287992841551
46.0,-2.2572622299194336,26.123326301574707,-1.237767219543457,27.142821311950684,-1.6482734680175781,26.732315063476562,28.38058853149414,0.6690555519526599
47.0,-2.871371269226074,24.211825370788574,-0.8360862731933594,26.24711036682129,-1.3342790603637695,25.74891757965088,27.08319664001465,0.6560472129719394
48.0,-3.0803747177124023,24.888646125793457,-1.145930290222168,26.82309055328369,-1.436070442199707,26.532950401306152,27.96902084350586,0.7430212247459682
49.0,-1.433964729309082,24.04714870452881,0.13556385040283203,25.616677284240723,-0.44588756561279297,25.035225868225098,25.48111343383789,0.5569076359805074
50.0,-1.1565446853637695,25.076786994934082,0.49298763275146484,26.726319313049316,-0.08941841125488281,26.14391326904297,26.23333168029785,0.45970532123722374
51.0,-2.086324691772461,25.68134117126465,-0.5852565765380859,27.182409286499023,-1.1973752975463867,26.570290565490723,27.76766586303711,0.564438989988188
52.0,-1.3888673782348633,23.988409996032715,-0.47383880615234375,24.903438568115234,-0.45963573455810547,24.917641639709473,25.377277374267578,0.46014925319009936
53.0,-1.556565284729004,24.80806827545166,-0.5829286575317383,25.781704902648926,-0.8674411773681641,25.4971923828125,26.364633560180664,0.49628343697026334
56.0,-3.4767770767211914,26.7062406539917,-2.317755699157715,27.865262031555176,-2.9507617950439453,27.232255935668945,30.18301773071289,0.7235580299004462
58.0,-3.4422779083251953,27.0427303314209,-1.594010353088379,28.890997886657715,-3.016169548034668,27.468838691711426,30.485008239746094,0.7317356628263646
59.0,-3.7065887451171875,26.369903564453125,-1.0472545623779297,29.029237747192383,-2.044156074523926,28.032336235046387,30.076492309570312,0.872550760016162
60.0,-3.8247480392456055,26.918076515197754,-1.5628528594970703,29.17997169494629,-2.587984085083008,28.15484046936035,30.74282455444336,0.6095296304618323
62.0,-2.1648082733154297,19.25848960876465,0.8543319702148438,22.277629852294922,0.7008800506591797,22.124177932739258,21.423297882080078,0.5621835310227983
63.0,-2.3706464767456055,16.934103965759277,0.9126386642456055,20.21738910675049,0.2353057861328125,19.540056228637695,19.304750442504883,0.6093861602466871
66.0,-1.4324722290039062,18.618038177490234,0.8131046295166016,20.863615036010742,0.20510292053222656,20.255613327026367,20.05051040649414,0.4997488507901648
68.0,-2.2367000579833984,23.89392852783203,-0.6949663162231445,25.435662269592285,-1.4038820266723633,24.726746559143066,26.13062858581543,0.6223704522169126
69.0,-3.1822195053100586,26.52151584625244,-1.1688947677612305,28.53484058380127,-1.6606149673461914,28.04312038421631,29.7037353515625,0.6100432715771829
70.0,-2.712590217590332,24.883700370788574,-0.7744741439819336,26.821816444396973,-1.5966987609863281,25.999591827392578,27.596290588378906,0.6173140192373117
71.0,-2.985563278198242,25.918704986572266,-0.980412483215332,27.923855781555176,-1.3795890808105469,27.52467918395996,28.904268264770508,0.5976430736822709
72.0,-2.541229248046875,23.39315414428711,-0.3938112258911133,25.54057216644287,-1.3313264846801758,24.60305690765381,25.934383392333984,0.7018589465778852
73.0,-3.5661048889160156,25.384767532348633,-1.4337482452392578,27.51712417602539,-2.675813674926758,26.27505874633789,28.95087242126465,0.7370408478736356
74.0,-3.220552444458008,24.676990509033203,-1.2645158767700195,26.63302707672119,-1.8146276473999023,26.08291530609131,27.89754295349121,0.6441607062472929
75.0,-3.970767021179199,25.772534370422363,-1.940943717956543,27.80235767364502,-3.494256019592285,26.249045372009277,29.743301391601562,0.6878656141022339
76.0,-4.389060974121094,27.891250610351562,-1.932342529296875,30.34796905517578,-3.674501419067383,28.605810165405273,32.280311584472656,0.6538532056840631
77.0,-2.093616485595703,14.332374572753906,-0.8399782180786133,15.586012840270996,-0.7787938117980957,15.647197246551514,16.42599105834961,0.5196880185999744
78.0,-2.963852882385254,14.357710838317871,-1.2123441696166992,16.109219551086426,-1.8498258590698242,15.4717378616333,17.321563720703125,0.7950514081707494
79.0,-1.1410350799560547,18.278030395507812,1.3031139373779297,20.722179412841797,0.9904985427856445,20.40956401824951,19.419065475463867,0.570550825302848
80.0,-2.834148406982422,20.398569107055664,-0.6696510314941406,22.563066482543945,-1.1045246124267578,22.128192901611328,23.232717514038086,0.6215799112830664
82.0,-2.171860694885254,18.393242835998535,-0.6492242813110352,19.915879249572754,-1.1776790618896484,19.38742446899414,20.56510353088379,0.6250402311798802
83.0,-2.4391250610351562,17.224040985107422,-0.2998189926147461,19.363347053527832,-0.8330926895141602,18.830073356628418,19.663166046142578,0.5316603118304275
87.0,-2.9494094848632812,16.561290740966797,0.3216066360473633,19.83230686187744,-0.5353012084960938,18.975399017333984,19.510700225830078,0.6004736896411272
88.0,-2.622194290161133,23.42622947692871,-0.4091196060180664,25.639304161071777,-0.9409084320068359,25.107515335083008,26.048423767089844,0.6609879925626801
89.0,-3.3747129440307617,22.779973030090332,-1.9198188781738281,24.234867095947266,-2.373093605041504,23.78159236907959,26.154685974121094,0.45451684922802116
90.0,-1.982804298400879,20.465394020080566,-3.6771507263183594,18.771047592163086,-3.9574222564697266,18.49077606201172,22.448198318481445,0.5525004355932706
92.0,-1.9501657485961914,23.531529426574707,-1.2933740615844727,24.188321113586426,-1.245828628540039,24.23586654663086,25.4816951751709,0.62335273950273
93.0,-2.0434560775756836,23.32590389251709,-0.27620887756347656,25.093151092529297,-1.412017822265625,23.95734214782715,25.369359970092773,0.6120041357919849
94.0,-1.7654943466186523,25.05586528778076,-0.24348163604736328,26.57787799835205,-0.7514734268188477,26.069886207580566,26.821359634399414,0.5543189342230561
95.0,-1.5194005966186523,23.393895149230957,0.4244565963745117,25.33775234222412,-0.1856555938720703,24.72764015197754,24.91329574584961,0.5186846615794132
96.0,-1.8772993087768555,24.32100009918213,-0.3527259826660156,25.84557342529297,-0.35980224609375,25.838497161865234,26.198299407958984,0.5583235542252803
97.0,-1.5086135864257812,24.728544235229492,-0.5477180480957031,25.68943977355957,-1.0070438385009766,25.230113983154297,26.237157821655273,0.5847800307827967
98.0,-1.7567272186279297,23.788488388061523,0.45374011993408203,25.998955726623535,-1.0492401123046875,24.495975494384766,25.545215606689453,0.5612624577155707
99.0,-2.6694564819335938,23.641483306884766,-0.8656091690063477,25.44533061981201,-1.2684202194213867,25.042519569396973,26.31093978881836,0.6007132718045936
101.0,-1.4199209213256836,23.780756950378418,1.0236778259277344,26.224355697631836,-0.5627269744873047,24.637950897216797,25.2006778717041,0.510211749876069
102.0,-1.8228321075439453,22.791227340698242,-1.6489877700805664,22.96507167816162,-1.9145469665527344,22.699512481689453,24.614059448242188,0.649775347834578
103.0,-2.547281265258789,23.210880279541016,0.09669876098632812,25.854860305786133,-0.45410919189453125,25.304052352905273,25.758161544799805,0.623100216032556
104.0,-2.2930240631103516,23.245235443115234,-0.8747282028198242,24.66353130340576,-1.446324348449707,24.09193515777588,25.538259506225586,0.5816016061942826
105.0,-2.6379270553588867,22.262574195861816,-0.7051458358764648,24.19535541534424,-0.7933282852172852,24.107172966003418,24.900501251220703,0.7134725695020391
106.0,-3.753763198852539,25.689029693603516,-2.3392887115478516,27.103504180908203,-3.3625621795654297,26.080230712890625,29.442792892456055,0.6274603444802482
107.0,-1.7211675643920898,23.917963981628418,0.8835744857788086,26.522706031799316,-0.5204486846923828,25.118682861328125,25.639131546020508,0.5587138335769447
108.0,-2.225947380065918,22.09540843963623,0.7651329040527344,25.086488723754883,-0.3195009231567383,24.00185489654541,24.32135581970215,0.6878925626670344
109.0,-1.693166732788086,20.23693084716797,0.6807174682617188,22.610815048217773,0.9397802352905273,22.869877815246582,21.930097579956055,0.5360093559452782
110.0,-1.9015865325927734,23.087932586669922,-0.1738443374633789,24.815674781799316,0.3942241668701172,25.383743286132812,24.989519119262695,0.6385180891832403
112.0,-1.5394573211669922,22.027507781982422,0.21675682067871094,23.783721923828125,0.8834877014160156,24.45045280456543,23.566965103149414,0.6107283883556485
113.0,-1.6590814590454102,17.146519660949707,0.9245014190673828,19.7301025390625,1.1873149871826172,19.992916107177734,18.805601119995117,0.5568774455528448
115.0,-3.7086334228515625,23.069780349731445,-3.483846664428711,23.294567108154297,-3.4613828659057617,23.317030906677246,26.778413772583008,0.38105478568630263
116.0,-4.843484878540039,34.64046669006348,-1.4300670623779297,38.053884506225586,-2.6177940368652344,36.86615753173828,39.483951568603516,0.6339234764305912
117.0,-4.715021133422852,34.215227127075195,-2.0799999237060547,36.85024833679199,-3.7947349548339844,35.13551330566406,38.93024826049805,0.7563725995869429
118.0,-5.630215644836426,32.15718364715576,-2.8617916107177734,34.925607681274414,-4.3717193603515625,33.415679931640625,37.78739929199219,0.8350583906576511
119.0,-3.1060914993286133,21.89511013031006,-1.5015335083007812,23.49966812133789,-1.6301383972167969,23.371063232421875,25.001201629638672,0.5929972315252896
121.0,-1.5156869888305664,17.636767387390137,1.0429563522338867,20.19541072845459,-0.8081197738647461,18.344334602355957,19.152454376220703,0.8003837329374117
122.0,-1.3147716522216797,20.209272384643555,0.22128868103027344,21.745332717895508,-0.9748849868774414,20.549159049987793,21.524044036865234,0.7753065726802678
123.0,-2.700899124145508,16.867984771728516,-0.3174886703491211,19.251395225524902,-0.6275339126586914,18.941349983215332,19.568883895874023,0.6171090873600529
124.0,-3.6392574310302734,27.11150550842285,-0.8757448196411133,29.87501811981201,-1.3533554077148438,29.39740753173828,30.750762939453125,0.6148896053924812
125.0,-3.4982547760009766,26.17510986328125,-1.9092426300048828,27.764122009277344,-2.790952682495117,26.88241195678711,29.673364639282227,0.7445014143777539
127.0,-1.699265480041504,27.708142280578613,1.0808115005493164,30.488219261169434,0.546478271484375,29.953886032104492,29.407407760620117,0.7319260840707257
131.0,0.1730670928955078,28.130699157714844,1.335031509399414,29.29266357421875,3.246983528137207,31.204615592956543,27.957632064819336,0.7882186170601927
133.0,-3.6237707138061523,21.95329761505127,-1.339630126953125,24.237438201904297,-0.97772216796875,24.599346160888672,25.577068328857422,0.5753821936302362
134.0,-4.682694435119629,22.038989067077637,-2.0928916931152344,24.62879180908203,-2.333843231201172,24.387840270996094,26.721683502197266,0.5503708978695556
139.0,-2.202754020690918,24.700432777404785,0.054859161376953125,26.958045959472656,-0.20342254638671875,26.699764251708984,26.903186798095703,0.48473550584896635
140.0,-1.405263900756836,25.54457664489746,1.653249740600586,28.603090286254883,1.4568042755126953,28.406644821166992,26.949840545654297,0.5946015852596851
142.0,0.13210487365722656,24.582101821899414,4.785728454589844,29.23572540283203,2.163092613220215,26.613089561462402,24.449996948242188,0.9049591808085568
143.0,0.5648880004882812,25.45125389099121,3.691041946411133,28.577407836914062,2.4334793090820312,27.31984519958496,24.88636589050293,0.7941816689180526
145.0,-2.2916698455810547,27.042808532714844,0.8217897415161133,30.15626811981201,0.12215614318847656,29.456634521484375,29.3344783782959,0.5745896983524332
146.0,-2.0112228393554688,26.404109954833984,0.4592399597167969,28.87457275390625,1.1895017623901367,29.60483455657959,28.415332794189453,0.6601654088806727
147.0,-2.535830497741699,21.79915714263916,-0.40621089935302734,23.928776741027832,-0.27422428131103516,24.060763359069824,24.33498764038086,0.5815418326769365
152.0,-4.674068450927734,24.71862030029297,-1.4172658920288086,27.975422859191895,-1.7085838317871094,27.684104919433594,29.392688751220703,0.7830752902690711
153.0,-4.411114692687988,24.80271625518799,-1.4671363830566406,27.746694564819336,-1.7950201034545898,27.418810844421387,29.213830947875977,0.8678851221745153
155.0,-4.610054969787598,29.01803493499756,-0.7453861236572266,32.88270378112793,-1.6301031112670898,31.997986793518066,33.628089904785156,0.7303007049532295
156.0,-4.477350234985352,28.397722244262695,-1.0825796127319336,31.792492866516113,-1.9875802993774414,30.887492179870605,32.87507247924805,0.8149164110600079
159.0,-4.009181022644043,18.881644248962402,-2.0923633575439453,20.7984619140625,-2.3436546325683594,20.547170639038086,22.890825271606445,0.7370944418705687
160.0,-2.474740982055664,18.3636531829834,-0.26714420318603516,20.571249961853027,0.3598337173461914,21.198227882385254,20.838394165039062,0.5435452394604502
162.0,-1.988037109375,25.678226470947266,1.2049589157104492,28.871222496032715,-0.31943702697753906,27.346826553344727,27.666263580322266,0.5275976553727806
164.0,-3.0691709518432617,31.372708320617676,-0.2841472625732422,34.157732009887695,-2.1958770751953125,32.246002197265625,34.44187927246094,0.5631620149106321
165.0,-5.730430603027344,17.84592056274414,-4.0987548828125,19.477596282958984,-3.991168975830078,19.585182189941406,23.576351165771484,0.5063835420204797
167.0,-3.139134407043457,14.09125804901123,0.6891336441040039,17.91952610015869,-1.6771469116210938,15.553245544433594,17.230392456054688,0.3419155684916587
168.0,-4.3942766189575195,18.5438871383667,-1.964320182800293,20.973843574523926,-2.924297332763672,20.013866424560547,22.93816375732422,0.7931090860800822
170.0,-3.9524641036987305,18.47508144378662,-2.7709121704101562,19.656633377075195,-2.613438606262207,19.814106941223145,22.42754554748535,0.6806673604935006
171.0,-3.7806406021118164,18.364298820495605,-2.384079933166504,19.760859489440918,-1.9545459747314453,20.190393447875977,22.144939422607422,0.7622879242510083
172.0,-4.656536102294922,17.549022674560547,-2.998025894165039,19.20753288269043,-3.0680532455444336,19.137505531311035,22.20555877685547,0.8271827096216343
173.0,-3.7341928482055664,17.724072456359863,-2.873170852661133,18.585094451904297,-3.2086191177368164,18.249646186828613,21.45826530456543,0.7385967915667103
174.0,-4.659238815307617,17.045007705688477,-2.721628189086914,18.98261833190918,-3.1213274002075195,18.582919120788574,21.704246520996094,0.8255207802352598
175.0,-4.241977691650391,17.06287384033203,-2.9341840744018555,18.370667457580566,-3.1798219680786133,18.12502956390381,21.304851531982422,0.7838177467977812
176.0,-1.5968761444091797,34.66915321350098,-0.9217453002929688,35.34428405761719,-0.4862861633300781,35.77974319458008,36.266029357910156,0.7061707123120384
179.0,-2.056974411010742,29.545856475830078,0.9971332550048828,32.5999641418457,0.17806625366210938,31.78089714050293,31.60283088684082,0.6187849756614484
180.0,-1.5874452590942383,23.37423801422119,1.7536582946777344,26.715341567993164,1.3851852416992188,26.34686851501465,24.96168327331543,0.7282730729270337
183.0,-5.621723175048828,32.605587005615234,-2.956422805786133,35.27088737487793,-3.030344009399414,35.19696617126465,38.22731018066406,0.7972646078993273
185.0,-4.033470153808594,34.08145523071289,-1.5398826599121094,36.575042724609375,-2.915243148803711,35.19968223571777,38.114925384521484,0.6347218316989076
186.0,-5.327121734619141,33.56135559082031,-1.8990592956542969,36.989418029785156,-2.9980392456054688,35.890438079833984,38.88847732543945,0.7978094328046019
187.0,-4.553110122680664,33.04379081726074,-2.091583251953125,35.50531768798828,-2.1564388275146484,35.44046211242676,37.596900939941406,0.8211643823142597
188.0,-4.793550491333008,32.62760353088379,-2.433866500854492,34.987287521362305,-2.33160400390625,35.08955001831055,37.4211540222168,0.7338796795426282
189.0,-5.6126604080200195,30.02307415008545,-2.2710227966308594,33.36471176147461,-2.000825881958008,33.63490867614746,35.63573455810547,0.7649138492305714
190.0,-5.861120223999023,29.00282859802246,-3.2667226791381836,31.5972261428833,-1.6998844146728516,33.16406440734863,34.863948822021484,0.8156935894762588
191.0,-6.85368537902832,28.80275535583496,-4.336686134338379,31.319754600524902,-3.180391311645508,32.47604942321777,35.65644073486328,0.8179669407897214
192.0,-6.28688907623291,29.396578788757324,-3.2723159790039062,32.41115188598633,-2.159444808959961,33.52402305603027,35.683467864990234,0.8358020836364266
193.0,-5.520225524902344,31.180824279785156,-2.2594451904296875,34.44160461425781,-1.86431884765625,34.83673095703125,36.7010498046875,0.7409782334271117
194.0,-5.5352678298950195,30.520712852478027,-2.395711898803711,33.660268783569336,-2.763042449951172,33.292938232421875,36.05598068237305,0.7918962642579515
196.0,-3.797687530517578,33.786224365234375,-1.0443668365478516,36.5395450592041,-2.0052757263183594,35.578636169433594,37.58391189575195,0.6945546741157076
200.0,-5.351151466369629,25.610234260559082,-1.8272285461425781,29.134157180786133,-2.6503000259399414,28.31108570098877,30.96138572692871,0.7374642888617869
201.0,-4.8565521240234375,34.38426208496094,-1.9001827239990234,37.34063148498535,-2.2541141510009766,36.9867000579834,39.240814208984375,0.5665617368238629
203.0,-5.564475059509277,26.292819023132324,-2.7151050567626953,29.142189025878906,-3.3697404861450195,28.487553596496582,31.8572940826416,0.8118046011885499
204.0,-2.6974105834960938,34.27895736694336,-1.9358749389648438,35.04049301147461,-0.7396144866943359,36.23675346374512,36.97636795043945,0.6556475495161399
205.0,-4.631719589233398,37.41586112976074,-2.3185901641845703,39.72899055480957,-2.1424789428710938,39.90510177612305,42.04758071899414,0.7610412947789574
206.0,-7.1208038330078125,33.3491325378418,-2.9989089965820312,37.47102737426758,-3.6601638793945312,36.80977249145508,40.46993637084961,0.827934230827899
208.0,-4.767923355102539,19.164188385009766,-2.0628833770751953,21.86922836303711,-1.0169658660888672,22.915145874023438,23.932111740112305,0.8160796178899835
210.0,-4.972225189208984,36.92671203613281,-3.2365341186523438,38.66240310668945,-2.588472366333008,39.31046485900879,41.8989372253418,0.7586552700008419
213.0,-5.086056232452393,9.459143161773682,-3.694633960723877,10.850565433502197,-3.8653016090393066,10.679897785186768,14.545199394226074,0.8550666044412633
216.0,-4.391977787017822,12.37247610092163,-3.333120346069336,13.431333541870117,-3.493267059326172,13.271186828613281,16.764453887939453,0.8164742522639122
217.0,-4.468806266784668,12.527058601379395,-3.0404491424560547,13.955415725708008,-3.209932804107666,13.785932064056396,16.995864868164062,0.828260814409729
218.0,-4.914843559265137,12.007891654968262,-3.3680520057678223,13.554683208465576,-3.481137752532959,13.44159746170044,16.9227352142334,0.796900519258652
221.0,-4.609372138977051,16.37473773956299,-2.9377002716064453,18.046409606933594,-3.0238466262817383,17.9602632522583,20.98410987854004,0.7664974358200201
222.0,-4.78881311416626,15.569161891937256,-3.2703351974487305,17.087639808654785,-3.6606388092041016,16.697336196899414,20.357975006103516,0.7264111714631074
226.0,-4.321796417236328,15.139184951782227,-2.642603874206543,16.81837749481201,-2.9004106521606445,16.56057071685791,19.460981369018555,0.7949520452331629
227.0,-3.1329593658447266,11.3516263961792,-2.3779664039611816,12.106619358062744,-0.29257869720458984,14.192007064819336,14.484585762023926,0.7230462402728751
228.0,-3.3975839614868164,17.374091148376465,-2.8084068298339844,17.963268280029297,-3.121687889099121,17.64998722076416,20.77167510986328,0.7698466086290383
230.0,-3.609943389892578,17.894290924072266,-2.3391475677490234,19.16508674621582,-2.220250129699707,19.283984184265137,21.504234313964844,0.7495730152833929
233.0,-2.6719131469726562,13.047205924987793,-1.1579055786132812,14.561213493347168,-0.9065642356872559,14.812554836273193,15.71911907196045,0.6405976682644533
234.0,-1.6978507041931152,13.686526775360107,-1.0000238418579102,14.384353637695312,-1.0806360244750977,14.303741455078125,15.384377479553223,0.6223015170378968
235.0,-2.282378673553467,12.57615327835083,-0.8802323341369629,13.978299617767334,-0.047873497009277344,14.81065845489502,14.858531951904297,0.5644793665721595
238.0,-3.050436496734619,13.610660076141357,-2.0394530296325684,14.621643543243408,-2.158341407775879,14.502755165100098,16.661096572875977,0.7394212231440791
239.0,-3.6178836822509766,12.486148834228516,-1.561202049255371,14.542830467224121,-1.9961037635803223,14.10792875289917,16.104032516479492,0.6637163757073754
240.0,-4.094884872436523,17.21809196472168,-2.6110124588012695,18.701964378356934,-2.9490890502929688,18.363887786865234,21.312976837158203,0.7245719886608285
241.0,-3.771782875061035,16.28980541229248,-0.8777341842651367,19.18385410308838,-1.1575536727905273,18.90403461456299,20.061588287353516,0.8209118552276566
242.0,-5.767731666564941,17.586554527282715,-3.6052751541137695,19.749011039733887,-3.286004066467285,20.06828212738037,23.354286193847656,0.7772161417665919
244.0,-2.1547937393188477,24.42697811126709,0.5358972549438477,27.117669105529785,0.6493940353393555,27.231165885925293,26.581771850585938,0.6923714965814401
247.0,-4.839413642883301,28.50346279144287,-2.2596092224121094,31.083267211914062,-1.9376096725463867,31.405266761779785,33.34287643432617,0.6685329641294933
248.0,-5.30963134765625,39.173274993896484,-1.6980056762695312,42.7849006652832,-1.391672134399414,43.09123420715332,44.482906341552734,0.7212841791011116
249.0,-8.082598686218262,30.348092079162598,-5.055629730224609,33.37506103515625,-3.5632781982421875,34.86741256713867,38.43069076538086,0.8188306301929167
251.0,-8.845077514648438,32.671165466308594,-5.729621887207031,35.78662109375,-3.9144821166992188,37.60176086425781,41.51624298095703,0.8586359724219662
252.0,-3.6790895462036133,20.423535346984863,-2.1553211212158203,21.947303771972656,-2.206048011779785,21.89657688140869,24.102624893188477,0.8088948910330793
253.0,-4.5574798583984375,34.64329528808594,-3.1359291076660156,36.06484603881836,-3.258502960205078,35.9422721862793,39.200775146484375,0.5949127383732244
256.0,-4.467894554138184,16.93089008331299,-2.104310989379883,19.29447364807129,-2.3497543334960938,19.049030303955078,21.398784637451172,0.778413067048271
258.0,-4.382628917694092,16.325689792633057,-2.654125213623047,18.0541934967041,-3.584303855895996,17.124014854431152,20.70831871032715,0.7966593529280186
259.0,-3.1183624267578125,32.12469482421875,-1.072662353515625,34.17039489746094,-1.1193656921386719,34.12369155883789,35.24305725097656,0.5667826878168863
260.0,-4.7422637939453125,34.079505920410156,-0.5958175659179688,38.2259521484375,-3.5484657287597656,35.2733039855957,38.82176971435547,0.8429190319568184
263.0,-4.148739814758301,15.87983226776123,-3.307305335998535,16.721266746520996,-3.2641944885253906,16.76437759399414,20.02857208251953,0.7500462080401505
264.0,-3.428150177001953,11.690558433532715,-3.5969290733337402,11.521779537200928,-2.344334125518799,12.77437448501587,15.118708610534668,0.41767083118894277
266.0,-5.189033508300781,33.19914627075195,-2.3799571990966797,36.008222579956055,-2.488252639770508,35.89992713928223,38.388179779052734,0.5650594254253931
267.0,-6.001184463500977,28.63414192199707,2.6470508575439453,37.28237724304199,3.0321102142333984,37.667436599731445,34.63532638549805,0.8263070755927927
268.0,-1.5408992767333984,30.226076126098633,1.917734146118164,33.684709548950195,-0.03606128692626953,31.73091411590576,31.76697540283203,0.6484255373283812
269.0,-1.6237068176269531,33.39728546142578,1.7706222534179688,36.7916145324707,1.3587684631347656,36.3797607421875,35.020992279052734,0.7722742531049739
